60000000,Universal Pictures,USA,Joel Coen,Comedy,35327628,Intolerable Cruelty,PG-13,10/10/2003,100,6.3,George Clooney,80789,Robert Ramsey,2003,-24672372,Oct,-41.12062,317.576579,11147.55249,8.18356E-05
11000000,Revolution Studios,USA,Jonathan Liebesman,Horror,32551396,Darkness Falls,PG-13,24/01/2003,86,5,Chaney Kley,27228,Joe Harris,2003,21551396,Jan,195.9217818,317.576579,11147.55249,0.000411309
18000000,Universal Pictures,USA,Bille Woodruff,Drama,30222640,Honey,PG-13,5/12/2003,94,5.3,Jessica Alba,38850,Alonzo Brown,2003,12222640,Dec,67.90355556,317.576579,11147.55249,0.000233372
54000000,Revolution Studios,USA,Martin Brest,Comedy,6068735,Gigli,R,1/8/2003,121,2.4,Ben Affleck,42890,Martin Brest,2003,-47931265,Aug,-88.76160185,317.576579,11147.55249,1.56178E-05
12000000,Pathe Productions,UK,Jane Campion,Mystery,4750602,In the Cut,R,31/10/2003,119,5.3,Meg Ryan,19446,Jane Campion,2003,-7249398,Oct,-60.41165,317.576579,11147.55249,5.50223E-05
38000000,Twentieth Century Fox Film Corporation,USA,Brian Helgeland,Horror,7659747,The Order,R,5/9/2003,102,5.2,Heath Ledger,15575,Brian Helgeland,2003,-30340253,Sep,-79.84277105,317.576579,11147.55249,2.80144E-05
55000000,Lakeshore Entertainment,USA,William Friedkin,Action,34238611,The Hunted,R,14/03/2003,94,6,Tommy Lee Jones,37835,David Griffiths,2003,-20761389,Mar,-37.74798,317.576579,11147.55249,8.65233E-05
19000000,New Line Cinema,USA,Troy Miller,Comedy,26276465,Dumb and Dumberer: When Harry Met Lloyd,PG-13,13/06/2003,85,3.4,Derek Richardson,32064,Peter Farrelly,2003,7276465,Jun,38.29718421,317.576579,11147.55249,0.000192221
18000000,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Comedy,56127162,Just Married,PG-13,10/1/2003,95,5.4,Ashton Kutcher,60573,Sam Harper,2003,38127162,Jan,211.8175667,317.576579,11147.55249,0.000433403
50000000,Touchstone Pictures,USA,David Dobkin,Action,60476872,Shanghai Knights,PG-13,7/2/2003,114,6.2,Jackie Chan,87352,Alfred Gough,2003,10476872,Feb,20.953744,317.576579,11147.55249,0.000168115
45000000,Metro-Goldwyn-Mayer (MGM),USA,Charles Herman-Wurmfeld,Comedy,90186328,"Legally Blonde 2: Red, White & Blonde",PG-13,2/7/2003,95,4.7,Reese Witherspoon,50536,Amanda Brown,2003,45186328,Jul,100.4140622,317.576579,11147.55249,0.000278559
87000000,Universal Pictures,USA,Gary Ross,Drama,120277854,Seabiscuit,PG-13,25/07/2003,140,7.3,Tobey Maguire,59979,Laura Hillenbrand,2003,33277854,Jul,38.2504069,317.576579,11147.55249,0.000192156
20000000,Metro-Goldwyn-Mayer (MGM),USA,Boaz Yakin,Comedy,36922190,Uptown Girls,PG-13,15/08/2003,92,6.1,Brittany Murphy,30845,Julia Dahl,2003,16922190,Aug,84.61095,317.576579,11147.55249,0.000256594
500000,SenArt Films,USA,Tom McCarthy,Comedy,5739376,The Station Agent,R,5/12/2003,89,7.7,Peter Dinklage,61005,Tom McCarthy,2003,5239376,Dec,1047.8752,317.576579,11147.55249,0.001595468
7000000,Boll Kino Beteiligungs GmbH & Co. KG,Germany,Uwe Boll,Action,10249719,House of the Dead,R,10/10/2003,90,2,Jonathan Cherry,33277,Mark A. Altman,2003,3249719,Oct,46.42455714,317.576579,11147.55249,0.000203518
30000000,Warner Bros.,USA,Andrzej Bartkowiak,Action,34604054,Cradle 2 the Grave,R,28/02/2003,101,5.8,Jet Li,36878,John O'Brien,2003,4604054,Feb,15.34684667,317.576579,11147.55249,0.000160322
35000000,Revolution Studios,USA,Michael Tollin,Biography,52277485,Radio,PG,24/10/2003,109,6.9,Cuba Gooding Jr.,33842,Mike Rich,2003,17277485,Oct,49.36424286,317.576579,11147.55249,0.000207604
41000000,Emperor Multimedia Group (EMG),Hong Kong,Gordon Chan,Action,22108977,The Medallion,PG-13,22/08/2003,88,5.2,Jackie Chan,32750,Alfred Cheung,2003,-18891023,Aug,-46.07566585,317.576579,11147.55249,7.49484E-05
56000000,Turner Pictures (I),USA,Ron Maxwell,Biography,12870569,Gods and Generals,PG-13,21/02/2003,219,6.3,Stephen Lang,13829,Jeff Shaara,2003,-43129431,Feb,-77.01684107,317.576579,11147.55249,3.19422E-05
6000000,Lions Gate Films,USA,Billy Ray,Drama,2220008,Shattered Glass,PG-13,26/11/2003,94,7.2,Hayden Christensen,30173,Buzz Bissinger,2003,-3779992,Nov,-62.99986667,317.576579,11147.55249,5.14249E-05
20000000,Metro-Goldwyn-Mayer (MGM),USA,Chris Koch,Comedy,15408822,A Guy Thing,PG-13,17/01/2003,101,5.6,Jason Lee,14915,Greg Glienna,2003,-4591178,Jan,-22.95589,317.576579,11147.55249,0.000107083
22000000,New Line Cinema,Canada,Glen Morgan,Drama,6886089,Willard,PG-13,14/03/2003,100,6.2,Crispin Glover,15832,Glen Morgan,2003,-15113911,Mar,-68.69959545,317.576579,11147.55249,4.35026E-05
12000000,19 Entertainment,USA,Robert Iscove,Comedy,4922166,From Justin to Kelly,PG,20/06/2003,81,2.1,Kelly Clarkson,23990,Kim Fuller,2003,-7077834,Jun,-58.98195,317.576579,11147.55249,5.70095E-05
5000000,World of Wonder,USA,Fenton Bailey,Biography,728253,Party Monster,R,17/10/2003,98,6.3,Macaulay Culkin,13310,Fenton Bailey,2003,-4271747,Oct,-85.43494,317.576579,11147.55249,2.02416E-05
18000000,DreamWorks,USA,Woody Allen,Comedy,3203044,Anything Else,R,19/09/2003,108,6.4,Woody Allen,26603,Woody Allen,2003,-14796956,Sep,-82.20531111,317.576579,11147.55249,2.47306E-05
52000000,Metro-Goldwyn-Mayer (MGM),USA,Paul Hunter,Action,23020488,Bulletproof Monk,PG-13,16/04/2003,104,5.5,Yun-Fat Chow,43940,Ethan Reiff,2003,-28979512,Apr,-55.72983077,317.576579,11147.55249,6.15297E-05
40000000,Franchise Pictures,USA,Andrew Fleming,Action,20440627,The In-Laws,PG-13,23/05/2003,100,5.7,Albert Brooks,14598,Andrew Bergman,2003,-19559373,May,-48.8984325,317.576579,11147.55249,7.10249E-05
25000000,Klasky-Csupo,USA,John Eng,Animation,39399750,Rugrats Go Wild,PG,13/06/2003,100,5.6,Jodi Carlisle,6205,Kate Boutilier,2003,14399750,Jun,57.599,317.576579,11147.55249,0.000219049
35200000,DreamWorks,USA,Chris Rock,Comedy,37788228,Head of State,PG-13,28/03/2003,95,5.4,Chris Rock,15690,Chris Rock,2003,2588228,Mar,7.352920455,317.576579,11147.55249,0.000149211
9500000,Les Armateurs,France,Sylvain Chomet,Animation,7002255,The Triplets of Belleville,PG-13,13/02/2004,80,7.8,Michèle Caucheteux,44860,Sylvain Chomet,2003,-2497745,Feb,-26.29205263,317.576579,11147.55249,0.000102446
17000000,Paramount Pictures,USA,Sam Weisman,Comedy,22734486,Dickie Roberts: Former Child Star,PG-13,5/9/2003,98,5.6,David Spade,12287,Fred Wolf,2003,5734486,Sep,33.73227059,317.576579,11147.55249,0.000185876
2500000,Jasmine Productions Inc.,USA,David Gordon Green,Drama,548712,All the Real Girls,R,1/8/2003,108,6.9,Zooey Deschanel,9474,David Gordon Green,2003,-1951288,Aug,-78.05152,317.576579,11147.55249,3.05041E-05
40000000,Miramax,Germany,Danny DeVito,Comedy,9692135,Duplex,PG-13,26/09/2003,89,5.9,Ben Stiller,48829,Larry Doyle,2003,-30307865,Sep,-75.7696625,317.576579,11147.55249,3.36757E-05
780000,Go Films,USA,Ryan Little,Action,1310470,Saints and Soldiers,PG-13,25/03/2005,90,6.8,Corbin Allred,18516,Geoffrey Panos,2003,530470,Mar,68.00897436,317.576579,11147.55249,0.000233518
10000000,Touchstone Pictures,UK,Nigel Cole,Comedy,31041759,Calendar Girls,PG-13,1/1/2004,108,6.9,Helen Mirren,20538,Juliette Towhidi,2003,21041759,Jan,210.41759,317.576579,11147.55249,0.000431457
8000000,British Broadcasting Corporation (BBC),UK,Tim Fywell,Drama,1174139,I Capture the Castle,R,8/8/2003,113,7.1,Romola Garai,6060,Dodie Smith,2003,-6825861,Aug,-85.3232625,317.576579,11147.55249,2.03968E-05
15000000,Lions Gate Films,USA,James Foley,Crime,12212417,Confidence,R,25/04/2003,97,6.7,Edward Burns,31315,Doug Jung,2003,-2787583,Apr,-18.58388667,317.576579,11147.55249,0.00011316
3200000,ContentFilm,USA,Wayne Kramer,Crime,8243880,The Cooler,R,16/01/2004,101,7,William H. Macy,29549,Frank Hannah,2003,5043880,Jan,157.62125,317.576579,11147.55249,0.000358074
17000000,Touchstone Pictures,Ireland,Joel Schumacher,Biography,1571504,Veronica Guerin,R,17/10/2003,98,6.9,Cate Blanchett,17055,Carol Doyle,2003,-15428496,Oct,-90.75585882,317.576579,11147.55249,1.28459E-05
4000000,Mepris Films,USA,Neil LaBute,Comedy,732241,The Shape of Things,R,16/05/2003,96,6.7,Paul Rudd,10052,Neil LaBute,2003,-3267759,May,-81.693975,317.576579,11147.55249,2.54413E-05
300000,United Artists,USA,Peter Hedges,Comedy,2528664,Pieces of April,PG-13,28/11/2003,80,7.1,Katie Holmes,18540,Peter Hedges,2003,2228664,Nov,742.888,317.576579,11147.55249,0.001171556
850000,Funny Boy Films,USA,C. Jay Cox,Comedy,819939,Latter Days,R,1/7/2004,107,7.1,Wes Ramsey,15271,C. Jay Cox,2003,-30061,Jul,-3.536588235,317.576579,11147.55249,0.000134075
14000000,Dimension Films,USA,David Zucker,Comedy,15550605,My Boss's Daughter,PG-13,22/08/2003,86,4.7,Ashton Kutcher,25363,David Dorfman,2003,1550605,Aug,11.07575,317.576579,11147.55249,0.000154385
16000000,Focus Features,USA,Clare Kilner,Comedy,14108518,How to Deal,PG-13,18/07/2003,100,5.6,Mandy Moore,8473,Sarah Dessen,2003,-1891482,Jul,-11.8217625,317.576579,11147.55249,0.000122559
20000000,Disney Television Animation,USA,Steve Trenbirth,Animation,47887943,The Jungle Book 2,G,14/02/2003,72,5.4,John Goodman,12558,Karl Geurs,2003,27887943,Feb,139.439715,317.576579,11147.55249,0.000332802
8000000,Icon Productions,USA,Keith Gordon,Comedy,336456,The Singing Detective,R,14/11/2003,109,5.6,Robert Downey Jr.,7414,Dennis Potter,2003,-7663544,Nov,-95.7943,317.576579,11147.55249,5.84278E-06
17000000,Metro-Goldwyn-Mayer (MGM),USA,John Hoffman,Comedy,37566230,Good Boy!,PG,10/10/2003,100,5.1,Liam Aiken,3591,Zeke Richardson,2003,20566230,Oct,120.9778235,317.576579,11147.55249,0.000307142
15000000,Paramount Pictures,USA,Jonathan Lynn,Comedy,30238577,The Fighting Temptations,PG-13,19/09/2003,123,5.5,Cuba Gooding Jr.,6052,Elizabeth Hunter,2003,15238577,Sep,101.5905133,317.576579,11147.55249,0.000280195
5000000,Brown Sauce Film Productions,Ireland,John Crowley,Comedy,896993,Intermission,R,16/04/2004,105,6.9,Cillian Murphy,14096,Mark O'Rowe,2003,-4103007,Apr,-82.06014,317.576579,11147.55249,2.49324E-05
7500000,British Broadcasting Corporation (BBC),UK,Michael Winterbottom,Drama,197148,Code 46,R,17/09/2004,93,6.2,Tim Robbins,18738,Frank Cottrell Boyce,2003,-7302852,Sep,-97.37136,317.576579,11147.55249,3.65077E-06
6800000,Cobalt Media Group,USA,Damian Nieman,Crime,33225,Shade,R,9/5/2004,101,6.4,Joe Nicolo,11130,Damian Nieman,2003,-6766775,May,-99.51139706,317.576579,11147.55249,6.76262E-07
15000000,Sony Pictures Classics,Germany,Robert Altman,Drama,2281585,The Company,PG-13,20/05/2004,112,6.4,Neve Campbell,5757,Neve Campbell,2003,-12718415,May,-84.78943333,317.576579,11147.55249,2.11388E-05
30000000,Epsilon Motion Pictures,USA,Rob Reiner,Comedy,14208384,Alex & Emma,PG-13,20/06/2003,100,5.6,Luke Wilson,11953,Jeremy Leven,2003,-15791616,Jun,-52.63872,317.576579,11147.55249,6.58262E-05
5740000,Australian Film Finance Corporation (AFFC),Australia,Sue Brooks,Drama,647054,Japanese Story,R,25/09/2003,105,6.7,Toni Collette,5814,Alison Tilson,2003,-5092946,Sep,-88.72728223,317.576579,11147.55249,1.56655E-05
15000000,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),Canada,Bronwen Hughes,Action,19067,Stander,R,10/10/2003,116,7.2,Thomas Jane,7443,Bima Stagg,2003,-14980933,Oct,-99.87288667,317.576579,11147.55249,1.73816E-07
10000000,Alliance Atlantis Communications,Canada,Richard Kwietniowski,Crime,1011054,Owning Mahowny,R,25/09/2003,104,7.1,Philip Seymour Hoffman,11120,Gary Stephen Ross,2003,-8988946,Sep,-89.88946,317.576579,11147.55249,1.40501E-05
20000,Professor Bright Films,USA,Ben Coccio,Drama,7221,Zero Day,UNRATED,23/01/2004,92,7.3,Cal Robertson,3594,Ben Coccio,2003,-12779,Jan,-63.895,317.576579,11147.55249,5.01807E-05
1000000,LivePlanet,USA,Efram Potelle,Drama,279282,The Battle of Shaker Heights,PG-13,22/08/2003,100,6.1,Shia LaBeouf,3926,Erica Beeney,2003,-720718,Aug,-72.0718,317.576579,11147.55249,3.88155E-05
29000000,New Line Cinema,USA,Nick Cassavetes,Drama,81001787,The Notebook,PG-13,25/06/2004,123,7.9,Gena Rowlands,430711,Jeremy Leven,2004,52001787,Jun,179.3165069,317.576579,11147.55249,0.000388229
1200000,Evolution Entertainment,USA,James Wan,Horror,56000369,Saw,R,29/10/2004,103,7.7,Cary Elwes,322727,Leigh Whannell,2004,54800369,Oct,4566.697417,317.576579,11147.55249,0.006486398
175000000,Warner Bros.,USA,Wolfgang Petersen,Drama,133378256,Troy,R,14/05/2004,163,7.2,Brad Pitt,414038,Homer,2004,-41621744,May,-23.78385371,317.576579,11147.55249,0.000105933
60000000,Touchstone Pictures,USA,M. Night Shyamalan,Drama,114197520,The Village,PG-13,30/07/2004,108,6.5,Sigourney Weaver,209350,M. Night Shyamalan,2004,54197520,Jul,90.3292,317.576579,11147.55249,0.000264542
66000000,Revolution Studios,USA,Guillermo del Toro,Action,59623958,Hellboy,PG-13,2/4/2004,122,6.8,Ron Perlman,261530,Guillermo del Toro,2004,-6376042,Apr,-9.660669697,317.576579,11147.55249,0.000125563
17000000,Paramount Pictures,USA,Mark Waters,Comedy,86058055,Mean Girls,PG-13,30/04/2004,97,7,Lindsay Lohan,270476,Rosalind Wiseman,2004,69058055,Apr,406.2238529,317.576579,11147.55249,0.000703615
130000000,Warner Bros.,UK,Alfonso Cuarón,Adventure,249358727,Harry Potter and the Prisoner of Azkaban,PG,4/6/2004,142,7.8,Daniel Radcliffe,427343,J.K. Rowling,2004,119358727,Jun,91.81440538,317.576579,11147.55249,0.000266606
92000000,Pixar Animation Studios,USA,Brad Bird,Animation,261441092,The Incredibles,PG,5/11/2004,115,8,Craig T. Nelson,520926,Brad Bird,2004,169441092,Nov,184.1751,317.576579,11147.55249,0.000394982
20000000,Focus Features,USA,Michel Gondry,Drama,34400301,Eternal Sunshine of the Spotless Mind,R,19/03/2004,108,8.3,Jim Carrey,736127,Charlie Kaufman,2004,14400301,Mar,72.001505,317.576579,11147.55249,0.000239068
125000000,Twentieth Century Fox Film Corporation,USA,Roland Emmerich,Action,186740799,The Day After Tomorrow,PG-13,28/05/2004,124,6.4,Dennis Quaid,356977,Roland Emmerich,2004,61740799,May,49.3926392,317.576579,11147.55249,0.000207643
30000000,Miramax,USA,Quentin Tarantino,Action,66208183,Kill Bill: Vol. 2,R,16/04/2004,137,8,Uma Thurman,555508,Quentin Tarantino,2004,36208183,Apr,120.6939433,317.576579,11147.55249,0.000306747
33000000,Lions Gate Films,USA,Jonathan Hensleigh,Action,33682273,The Punisher,R,16/04/2004,124,6.5,Thomas Jane,132115,Jonathan Hensleigh,2004,682273,Apr,2.067493939,317.576579,11147.55249,0.000141864
25000000,DreamWorks,USA,Jeff Schaffer,Comedy,17718223,EuroTrip,R,20/02/2004,93,6.6,Scott Mechlowicz,171296,Alec Berg,2004,-7281777,Feb,-29.127108,317.576579,11147.55249,9.85058E-05
160000000,Universal Pictures,USA,Stephen Sommers,Action,120177084,Van Helsing,PG-13,7/5/2004,131,6,Hugh Jackman,211483,Stephen Sommers,2004,-39822916,May,-24.8893225,317.576579,11147.55249,0.000104396
70000000,Warner Bros.,UK,Joel Schumacher,Drama,51268815,The Phantom of the Opera,PG-13,22/12/2004,143,7.3,Gerard Butler,102339,Gaston Leroux,2004,-18731185,Dec,-26.75883571,317.576579,11147.55249,0.000101798
25000000,Regency Enterprises,USA,Luke Greenfield,Comedy,14589444,The Girl Next Door,R,9/4/2004,108,6.8,Emile Hirsch,180214,David Wagner,2004,-10410556,Apr,-41.642224,317.576579,11147.55249,8.11106E-05
37000000,Revolution Studios,USA,Keenen Ivory Wayans,Comedy,70831760,White Chicks,PG-13,23/06/2004,109,5.5,Marlon Wayans,107599,Keenen Ivory Wayans,2004,33831760,Jun,91.43718919,317.576579,11147.55249,0.000266082
5000000,Filmax Group,Spain,Brad Anderson,Drama,1082715,The Machinist,R,3/12/2004,101,7.7,Christian Bale,304458,Scott Kosar,2004,-3917285,Dec,-78.3457,317.576579,11147.55249,3.00952E-05
6500000,Bob Yari Productions,USA,Paul Haggis,Crime,54580300,Crash,R,6/5/2005,112,7.8,Don Cheadle,379156,Paul Haggis,2004,48080300,May,739.6969231,317.576579,11147.55249,0.00116712
400000,Fox Searchlight Pictures,USA,Jared Hess,Comedy,44540956,Napoleon Dynamite,PG,27/08/2004,96,6.9,Jon Heder,171007,Jared Hess,2004,44140956,Aug,11035.239,317.576579,11147.55249,0.015477242
30000000,Warner Bros.,USA,Clint Eastwood,Drama,100492203,Million Dollar Baby,PG-13,28/01/2005,132,8.1,Hilary Swank,528910,Paul Haggis,2004,70492203,Jan,234.97401,317.576579,11147.55249,0.000465589
13000000,BenderSpink,USA,Eric Bress,Sci-Fi,57938693,The Butterfly Effect,R,23/01/2004,113,7.7,Ashton Kutcher,387284,J. Mackye Gruber,2004,44938693,Jan,345.6822538,317.576579,11147.55249,0.000619466
12000000,Rogue Pictures,Romania,Don Mancini,Comedy,17083732,Chucky 5: El Hijo de Chucky,R,12/11/2004,87,4.9,Jennifer Tilly,31029,Don Mancini,2004,5083732,Nov,42.36443333,317.576579,11147.55249,0.000197874
26000000,Strike Entertainment,USA,Zack Snyder,Action,59020957,Dawn of the Dead,R,19/03/2004,101,7.3,Sarah Polley,206262,George A. Romero,2004,33020957,Mar,127.0036808,317.576579,11147.55249,0.000315517
30000000,Icon Productions,USA,Mel Gibson,Drama,370782930,The Passion of the Christ,R,25/02/2004,127,7.2,Jim Caviezel,189031,Benedict Fitzgerald,2004,340782930,Feb,1135.9431,317.576579,11147.55249,0.001717876
50000000,Touchstone Pictures,USA,Wes Anderson,Adventure,24006726,The Life Aquatic with Steve Zissou,R,25/12/2004,119,7.3,Bill Murray,151463,Wes Anderson,2004,-25993274,Dec,-51.986548,317.576579,11147.55249,6.67327E-05
27000000,Columbia Pictures,USA,Mike Nichols,Drama,33987757,Closer,R,3/12/2004,104,7.3,Natalie Portman,177735,Patrick Marber,2004,6987757,Dec,25.88058148,317.576579,11147.55249,0.000174963
24000000,Buena Vista Home Entertainment,Japan,Hayao Miyazaki,Animation,4711096,Howl's Moving Castle,PG,17/06/2005,119,8.2,Chieko Baishô,242412,Hayao Miyazaki,2004,-19288904,Jun,-80.37043333,317.576579,11147.55249,2.72809E-05
110000000,Forward Pass,Germany,Martin Scorsese,Biography,102608827,El aviador,PG-13,25/12/2004,170,7.5,Leonardo DiCaprio,284387,John Logan,2004,-7391173,Dec,-6.719248182,317.576579,11147.55249,0.000129651
20000000,Twentieth Century Fox Film Corporation,USA,Rawson Marshall Thurber,Comedy,114326736,Dodgeball: A True Underdog Story,PG-13,18/06/2004,92,6.7,Ben Stiller,198343,Rawson Marshall Thurber,2004,94326736,Jun,471.63368,317.576579,11147.55249,0.00079453
120000000,Touchstone Pictures,USA,Antoine Fuqua,Action,51882244,King Arthur,PG-13,7/7/2004,126,6.3,Clive Owen,144158,David Franzoni,2004,-68117756,Jul,-56.76479667,317.576579,11147.55249,6.00912E-05
140000000,Paramount Pictures,USA,Brad Silberling,Adventure,118627117,A Series of Unfortunate Events,PG,17/12/2004,108,6.8,Jim Carrey,172422,Robert Gordon,2004,-21372883,Dec,-15.266345,317.576579,11147.55249,0.000117771
37000000,Revolution Studios,USA,Gary Winick,Comedy,57231747,13 Going on 30,PG-13,23/04/2004,98,6.1,Jennifer Garner,132486,Josh Goldsmith,2004,20231747,Apr,54.6803973,317.576579,11147.55249,0.000214993
25000000,Miramax,USA,Marc Forster,Biography,51680613,Finding Neverland,PG,17/12/2004,106,7.7,Johnny Depp,182038,Allan Knee,2004,26680613,Dec,106.722452,317.576579,11147.55249,0.000287328
200000000,Columbia Pictures Corporation,USA,Sam Raimi,Action,373585825,Spider-Man 2,PG-13,30/06/2004,127,7.3,Tobey Maguire,451467,Stan Lee,2004,173585825,Jun,86.7929125,317.576579,11147.55249,0.000259627
65000000,Paramount Pictures,USA,Michael Mann,Crime,101005703,Collateral,R,6/8/2004,115,7.6,Tom Cruise,312190,Stuart Beattie,2004,36005703,Aug,55.39338923,317.576579,11147.55249,0.000215984
120000000,Twentieth Century Fox Film Corporation,USA,Alex Proyas,Action,144801023,"I, Robot",PG-13,16/07/2004,115,7.1,Will Smith,423244,Jeff Vintar,2004,24801023,Jul,20.66751917,317.576579,11147.55249,0.000167717
75000000,Universal Pictures,USA,Paul Greengrass,Action,176241941,The Bourne Supremacy,PG-13,23/07/2004,108,7.8,Matt Damon,379648,Robert Ludlum,2004,101241941,Jul,134.9892547,317.576579,11147.55249,0.000326617
150000000,DreamWorks,USA,Andrew Adamson,Animation,436471036,Shrek 2,PG,19/05/2004,93,7.2,Mike Myers,342666,William Steig,2004,286471036,May,190.9806907,317.576579,11147.55249,0.000404441
70000000,Fox 2000 Pictures,USA,Tony Scott,Action,77911774,Man on Fire,R,23/04/2004,146,7.7,Denzel Washington,285049,A.J. Quinnell,2004,7911774,Apr,11.30253429,317.576579,11147.55249,0.0001547
155000000,Warner Bros.,Germany,Oliver Stone,Action,34297191,Alexander,R,24/11/2004,175,5.5,Colin Farrell,146107,Oliver Stone,2004,-120702809,Nov,-77.87278,317.576579,11147.55249,3.07525E-05
105000000,Universal Pictures,USA,David Twohy,Action,57761012,The Chronicles of Riddick,PG-13,11/6/2004,119,6.7,Vin Diesel,193580,Jim Wheat,2004,-47238988,Jun,-44.98951238,317.576579,11147.55249,7.64581E-05
20000000,Warner Bros.,USA,Mark Rosman,Comedy,51438175,A Cinderella Story,PG,16/07/2004,95,5.9,Hilary Duff,68595,Leigh Dunlap,2004,31438175,Jul,157.190875,317.576579,11147.55249,0.000357475
60000000,DreamWorks,USA,Steven Spielberg,Comedy,77872883,The Terminal,PG-13,18/06/2004,128,7.3,Tom Hanks,330983,Andrew Niccol,2004,17872883,Jun,29.78813833,317.576579,11147.55249,0.000180394
12000000,Fox Searchlight Pictures,USA,Alexander Payne,Comedy,71503593,Sideways,R,21/01/2005,126,7.5,Paul Giamatti,158415,Rex Pickett,2004,59503593,Jan,495.863275,317.576579,11147.55249,0.000828208
75000000,Columbia Pictures Corporation,USA,Peter Segal,Comedy,120908074,50 First Dates,PG-13,13/02/2004,99,6.8,Adam Sandler,283647,George Wing,2004,45908074,Feb,61.21076533,317.576579,11147.55249,0.000224069
26000000,DreamWorks,USA,Adam McKay,Comedy,85288303,Anchorman: The Legend of Ron Burgundy,PG-13,9/7/2004,94,7.2,Will Ferrell,286238,Will Ferrell,2004,59288303,Jul,228.0319346,317.576579,11147.55249,0.00045594
60000000,Twentieth Century Fox Film Corporation,USA,Paul W.S. Anderson,Action,80282231,AVP: Alien vs. Predator,PG-13,13/08/2004,101,5.6,Sanaa Lathan,157399,Dan O'Bannon,2004,20282231,Aug,33.80371833,317.576579,11147.55249,0.000185975
100000000,Walt Disney Pictures,USA,Jon Turteltaub,Action,173008894,National Treasure,PG,19/11/2004,131,6.9,Nicolas Cage,268591,Jim Kouf,2004,73008894,Nov,73.008894,317.576579,11147.55249,0.000240468
40000000,Walt Disney Pictures,USA,Garry Marshall,Comedy,95170481,The Princess Diaries 2: Royal Engagement,G,11/8/2004,113,5.7,Anne Hathaway,59819,Meg Cabot,2004,55170481,Aug,137.9262025,317.576579,11147.55249,0.000330699
65000000,New Line Cinema,USA,David S. Goyer,Action,52411906,Blade: Trinity,R,8/12/2004,113,5.9,Wesley Snipes,143476,David S. Goyer,2004,-12588094,Dec,-19.36629846,317.576579,11147.55249,0.000112073
30000000,Universal Pictures,Germany,Peter Berg,Action,61188085,Juego de viernes por la noche,PG-13,8/10/2004,118,7.3,Billy Bob Thornton,50432,Buzz Bissinger,2004,31188085,Oct,103.9602833,317.576579,11147.55249,0.000283488
110000000,Warner Bros.,USA,Steven Soderbergh,Crime,125544280,Ocean's Twelve,PG-13,10/12/2004,125,6.5,George Clooney,305800,George Nolfi,2004,15544280,Dec,14.13116364,317.576579,11147.55249,0.000158632
42000000,Universal Pictures,USA,John Hamburg,Comedy,88097164,Along Came Polly,PG-13,16/01/2004,90,5.9,Ben Stiller,111747,John Hamburg,2004,46097164,Jan,109.7551524,317.576579,11147.55249,0.000291543
25000000,Lions Gate Films,USA,Guy Ferland,Drama,14161590,Dirty Dancing: Havana Nights,PG-13,27/02/2004,86,6,Diego Luna,23521,Kate Gunzinger,2004,-10838410,Feb,-43.35364,317.576579,11147.55249,7.87318E-05
7000,ERBP,USA,Shane Carruth,Drama,424760,Primer,PG-13,27/05/2005,77,6.9,Shane Carruth,81468,Shane Carruth,2004,417760,May,5968,317.576579,11147.55249,0.008434115
9000000,Endgame Entertainment,USA,Danny Leiner,Adventure,18225165,Harold & Kumar Go to White Castle,R,30/07/2004,88,7.1,John Cho,163200,Jon Hurwitz,2004,9225165,Jul,102.5018333,317.576579,11147.55249,0.000281461
30000000,Paramount Pictures,USA,Trey Parker,Action,32774834,Team America: World Police,R,15/10/2004,98,7.2,Trey Parker,142880,Trey Parker,2004,2774834,Oct,9.249446667,317.576579,11147.55249,0.000151847
35000000,Miramax,USA,Tommy O'Haver,Comedy,22918387,Ella Enchanted,PG,9/4/2004,96,6.3,Anne Hathaway,51752,Laurie Craig,2004,-12081613,Apr,-34.51889429,317.576579,11147.55249,9.10115E-05
2500000,Camelot Pictures,USA,Zach Braff,Comedy,26782316,Garden State,R,20/08/2004,102,7.5,Zach Braff,194118,Zach Braff,2004,24282316,Aug,971.29264,317.576579,11147.55249,0.001489023
90000000,Paramount Pictures,USA,Frank Oz,Comedy,59484742,The Stepford Wives,PG-13,11/6/2004,93,5.2,Nicole Kidman,52194,Ira Levin,2004,-30515258,Jun,-33.90584222,317.576579,11147.55249,9.18636E-05
10000000,Metro-Goldwyn-Mayer (MGM),USA,Joe Nussbaum,Comedy,9436390,Sleepover,PG,9/7/2004,89,5.3,Alexa PenaVega,13433,Elisa Bell,2004,-563610,Jul,-5.6361,317.576579,11147.55249,0.000131157
10000000,Columbia Pictures,USA,Takashi Shimizu,Horror,110359362,The Grudge,PG-13,22/10/2004,91,5.9,Sarah Michelle Gellar,123089,Stephen Susco,2004,100359362,Oct,1003.59362,317.576579,11147.55249,0.001533919
15000000,Walt Disney Pictures,Germany,Sara Sugarman,Comedy,29331068,Confessions of a Teenage Drama Queen,PG,20/02/2004,89,4.6,Lindsay Lohan,24586,Dyan Sheldon,2004,14331068,Feb,95.54045333,317.576579,11147.55249,0.000271785
