Fox Searchlight Pictures,USA,Ben Lewin,Biography,R,John Hawkes,Ben Lewin
Alcon Entertainment,USA,Bradley Parker,Horror,R,Jesse McCartney,Oren Peli
Cinereach,USA,Benh Zeitlin,Adventure,PG-13,Quvenzhané Wallis,Lucy Alibar
Fox 2000 Pictures,USA,David Bowers,Comedy,PG,Zachary Gordon,Maya Forbes
H2O Motion Pictures,Canada,David Weaver,Crime,R,Samuel L. Jackson,Elan Mastai
Voltage Pictures,USA,Robert Redford,Drama,R,Robert Redford,Lem Dobbs
Alfama Films,Canada,David Cronenberg,Drama,R,Robert Pattinson,David Cronenberg
Exclusive Media Group,USA,David Palmer,Action,R,Dax Shepard,Dax Shepard
Twentieth Century Fox Film Corporation,USA,Anthony Hemingway,Action,PG-13,Cuba Gooding Jr.,John Ridley
Lionsgate,USA,Fisher Stevens,Comedy,R,Al Pacino,Noah Haidle
Eclectic Pictures,USA,Gabriele Muccino,Comedy,PG-13,Gerard Butler,Robbie Fox
Fox 2000 Pictures,USA,Michael Apted,Biography,PG,Jonny Weston,Kario Salem
Dog Run Pictures,USA,Jake Schreier,Comedy,PG-13,Peter Sarsgaard,Christopher Ford
Universal Pictures,USA,Ken Kwapis,Biography,PG,Drew Barrymore,Jack Amiel
Focus Features,USA,Gus Van Sant,Drama,R,Matt Damon,John Krasinski
Milk & Media,USA,Ryûhei Kitamura,Horror,R,Luke Evans,David Cohen
Paramount Pictures,USA,Josh Schwartz,Adventure,PG-13,Victoria Justice,Max Werner
Paramount Pictures,USA,Henry Joost,Horror,R,Stephen Dunham,Christopher Landon
Columbia Pictures,UK,Peter Lord,Animation,PG,Hugh Grant,Gideon Defoe
Columbia Pictures,USA,David Frankel,Comedy,PG-13,Meryl Streep,Vanessa Taylor
Prototype,USA,William Brent Bell,Horror,R,Fernanda Andrade,William Brent Bell
Red Crown Productions,USA,Scott McGehee,Drama,R,Julianne Moore,Nancy Doyne
Twentieth Century Fox Film Corporation,USA,Andy Fickman,Comedy,PG,Billy Crystal,Lisa Addario
AdScott Pictures,USA,Jamie Travis,Comedy,R,Ari Graynor,Lauren Miller
Headline Pictures,UK,Dustin Hoffman,Comedy,PG-13,Maggie Smith,Ronald Harwood
Paramount Pictures,USA,Anne Fletcher,Comedy,PG-13,Barbra Streisand,Dan Fogelman
Foresight Unlimited,USA,John Hyams,Action,R,Jean-Claude Van Damme,John Hyams
DreamWorks,USA,Brian Robbins,Comedy,PG-13,Eddie Murphy,Steve Koren
NALA Films,USA,Matt Piedmont,Comedy,R,Will Ferrell,Andrew Steele
Alcon Entertainment,USA,Todd Graff,Comedy,PG-13,Queen Latifah,Todd Graff
Lucky Monkey Pictures,USA,Amy Heckerling,Comedy,PG-13,Alicia Silverstone,Amy Heckerling
Super Crispy Entertainment,USA,James Ponsoldt,Drama,R,Mary Elizabeth Winstead,Susan Burke
Warner Bros.,USA,Todd Lincoln,Horror,PG-13,Ashley Greene,Todd Lincoln
Emmett/Furla/Oasis Films (EFO Films),USA,Stephen Frears,Comedy,R,Rebecca Hall,D.V. DeVincentis
Tyler Perry Company The,USA,Tyler Perry,Comedy,PG-13,Tyler Perry,Tyler Perry
Filmax,Spain,Paco Plaza,Horror,R,Leticia Dolera,Luiso Berdejo
Aamir Khan Productions,India,Reema Kagti,Crime,NOT RATED,Aamir Khan,Farhan Akhtar
Gold Circle Films,USA,David Brooks,Horror,R,Alice Eve,Chris Sparling
Chase Films,USA,David Chase,Drama,R,John Magaro,David Chase
2929 Productions,USA,Tim Heidecker,Comedy,R,Tim Heidecker,Tim Heidecker
Sobras International Pictures,USA,Nicolás López,Action,R,Eli Roth,Nicolás López
Cocktail Film,UK,Homi Adajania,Comedy,NOT RATED,Saif Ali Khan,Imtiaz Ali
Red Granite Pictures,USA,Martin Scorsese,Biography,R,Leonardo DiCaprio,Terence Winter
New Line Cinema,USA,James Wan,Horror,R,Patrick Wilson,Chad Hayes
Alcon Entertainment,USA,Denis Villeneuve,Crime,R,Hugh Jackman,Aaron Guzikowski
Walt Disney Animation Studios,USA,Chris Buck,Animation,PG,Kristen Bell,Jennifer Lee
Summit Entertainment,USA,Louis Leterrier,Crime,PG-13,Jesse Eisenberg,Ed Solomon
Universal Pictures,Canada,Andy Muschietti,Horror,PG-13,Jessica Chastain,Andy Muschietti
Annapurna Pictures,USA,Spike Jonze,Drama,R,Joaquin Phoenix,Spike Jonze
Warner Bros.,USA,Zack Snyder,Action,PG-13,Henry Cavill,David S. Goyer
New Line Cinema,USA,Rawson Marshall Thurber,Comedy,R,Jason Sudeikis,Bob Fisher
Warner Bros.,Australia,Baz Luhrmann,Drama,PG-13,Leonardo DiCaprio,Baz Luhrmann
Warner Bros.,USA,Guillermo del Toro,Action,PG-13,Idris Elba,Travis Beacham
Color Force,USA,Francis Lawrence,Action,PG-13,Jennifer Lawrence,Simon Beaufoy
Columbia Pictures,USA,David O. Russell,Crime,R,Christian Bale,Eric Warren Singer
Warner Bros.,UK,Alfonso Cuarón,Drama,PG-13,Sandra Bullock,Alfonso Cuarón
Regency Enterprises,USA,Steve McQueen,Biography,R,Chiwetel Ejiofor,John Ridley
Paramount Pictures,USA,J.J. Abrams,Action,PG-13,Chris Pine,Roberto Orci
Marvel Studios,China,Shane Black,Action,PG-13,Robert Downey Jr.,Drew Pearce
Millennium Films,USA,Antoine Fuqua,Action,R,Gerard Butler,Creighton Rothenberger
Universal Pictures,USA,Joseph Kosinski,Action,PG-13,Tom Cruise,Karl Gajdusek
Truth Entertainment (II),USA,Jean-Marc Vallée,Biography,R,Matthew McConaughey,Craig Borten
Translux,UK,Richard Curtis,Comedy,R,Domhnall Gleeson,Richard Curtis
Paramount Pictures,USA,Marc Forster,Action,PG-13,Brad Pitt,Matthew Michael Carnahan
Warner Bros.,USA,Ruben Fleischer,Action,R,Sean Penn,Will Beall
Film 44,USA,Peter Berg,Action,R,Mark Wahlberg,Peter Berg
Metro-Goldwyn-Mayer (MGM),USA,Kimberly Peirce,Drama,R,Chloë Grace Moretz,Lawrence D. Cohen
Marvel Studios,USA,Alan Taylor,Action,PG-13,Chris Hemsworth,Christopher Yost
Exclusive Media Group,UK,Ron Howard,Action,R,Daniel Brühl,Peter Morgan
Columbia Pictures,USA,Evan Goldberg,Comedy,R,James Franco,Seth Rogen
SnowPiercer,South Korea,Joon-ho Bong,Action,R,Chris Evans,Joon-ho Bong
Universal Pictures,France,James DeMonaco,Horror,R,Ethan Hawke,James DeMonaco
Universal Pictures,USA,Justin Lin,Action,PG-13,Vin Diesel,Chris Morgan
Worldview Entertainment,USA,Eli Roth,Adventure,R,Lorenza Izzo,Guillermo Amoedo
Columbia Pictures,USA,Dennis Dugan,Comedy,PG-13,Adam Sandler,Fred Wolf
Universal Pictures,USA,Jeff Wadlow,Action,R,Aaron Taylor-Johnson,Jeff Wadlow
Metro-Goldwyn-Mayer (MGM),USA,Peter Jackson,Adventure,PG-13,Ian McKellen,Fran Walsh
Alcon Entertainment,USA,Richard LaGravenese,Drama,PG-13,Alice Englert,Richard LaGravenese
Fox 2000 Pictures,UK,Ridley Scott,Crime,R,Michael Fassbender,Cormac McCarthy
TriStar Pictures,USA,Fede Alvarez,Fantasy,R,Jane Levy,Fede Alvarez
Twentieth Century Fox Film Corporation,USA,Ben Stiller,Adventure,PG,Ben Stiller,Steve Conrad
TriStar Pictures,USA,Neill Blomkamp,Action,R,Matt Damon,Neill Blomkamp
Universal Pictures,UK,Edgar Wright,Action,R,Simon Pegg,Simon Pegg
Twentieth Century Fox Film Corporation,USA,Paul Feig,Action,R,Sandra Bullock,Katie Dippold
EuropaCorp,USA,Luc Besson,Comedy,R,Robert De Niro,Luc Besson
Film4,UK,Jonathan Glazer,Drama,R,Scarlett Johansson,Walter Campbell
Universal Pictures,USA,Pierre Coffin,Animation,PG,Steve Carell,Cinco Paul
Voltage Pictures,USA,Joseph Gordon-Levitt,Comedy,R,Joseph Gordon-Levitt,Joseph Gordon-Levitt
Constantin Film,USA,Harald Zwart,Action,PG-13,Lily Collins,Jessica Postigo
Good Universe,USA,Spike Lee,Action,R,Josh Brolin,Garon Tsuchiya
Paramount Pictures,Germany,Tommy Wirkola,Action,R,Jeremy Renner,Tommy Wirkola
Relativity Media,USA,Lasse Hallström,Drama,PG-13,Julianne Hough,Dana Stevens
Paramount Pictures,USA,Jon M. Chu,Action,PG-13,Dwayne Johnson,Rhett Reese
Relativity Media,USA,Elizabeth Banks,Comedy,R,Emma Stone,Rocky Russo
Summit Entertainment,USA,Mikael Håfström,Action,R,Sylvester Stallone,Miles Chapman
OddLot Entertainment,USA,Gavin Hood,Action,PG-13,Harrison Ford,Gavin Hood
Appian Way,UK,Scott Cooper,Crime,R,Christian Bale,Brad Ingelsby
Relativity Media,USA,Mike Flanagan,Horror,R,Karen Gillan,Mike Flanagan
Paramount Pictures,USA,Michael Bay,Action,R,Mark Wahlberg,Christopher Markus
Fox Searchlight Pictures,UK,Chan-wook Park,Drama,R,Mia Wasikowska,Wentworth Miller
DreamWorks Animation,USA,Kirk De Micco,Animation,PG,Nicolas Cage,Chris Sanders
Di Bonaventura Pictures,USA,Jee-woon Kim,Action,R,Arnold Schwarzenegger,Andrew Knauer
Bellanova Films,USA,James Ward Byrkit,Mystery,NOT RATED,Emily Baldoni,James Ward Byrkit
Twentieth Century Fox Film Corporation,USA,James Mangold,Action,PG-13,Hugh Jackman,Mark Bomback
Summit Entertainment,USA,Jonathan Levine,Comedy,PG-13,Nicholas Hoult,Jonathan Levine
Lionsgate,USA,John Luessenhop,Horror,R,Alexandra Daddario,Adam Marcus
Scott Rudin Productions,USA,Paul Greengrass,Biography,PG-13,Tom Hanks,Billy Ray
Andrew Lauren Productions (ALP),USA,James Ponsoldt,Comedy,R,Miles Teller,Scott Neustadter
Green Hat Films,USA,Todd Phillips,Comedy,R,Bradley Cooper,Todd Phillips
Twentieth Century Fox Film Corporation,USA,Shawn Levy,Comedy,PG-13,Vince Vaughn,Vince Vaughn
Walt Disney Pictures,USA,Gore Verbinski,Action,PG-13,Johnny Depp,Justin Haythe
Walt Disney Pictures,USA,Sam Raimi,Adventure,PG,James Franco,Mitchell Kapner
Gaumont,Australia,Anne Fontaine,Drama,R,Naomi Watts,Anne Fontaine
Walt Disney Pictures,USA,Dan Scanlon,Animation,G,Billy Crystal,Dan Scanlon
Space Rocket Nation,Denmark,Nicolas Winding Refn,Crime,R,Ryan Gosling,Nicolas Winding Refn
Columbia Pictures,USA,Roland Emmerich,Action,PG-13,Channing Tatum,James Vanderbilt
No Trace Camping,Ireland,Michael Dowse,Comedy,PG-13,Daniel Radcliffe,Elan Mastai
FilmDistrict,USA,James Wan,Horror,PG-13,Patrick Wilson,Leigh Whannell
Endgame Entertainment,USA,Steven Soderbergh,Crime,R,Rooney Mara,Scott Z. Burns
Fox 2000 Pictures,USA,Thor Freudenthal,Adventure,PG,Logan Lerman,Marc Guggenheim
Summit Entertainment,USA,Dean Parisot,Action,PG-13,Bruce Willis,Jon Hoeber
Exclusive Media Group,USA,John Carney,Comedy,R,Keira Knightley,John Carney
Entertainment One,USA,David Twohy,Action,R,Vin Diesel,David Twohy
Chockstone Pictures,USA,Andrew Niccol,Action,PG-13,Saoirse Ronan,Andrew Niccol
Steel Mill Pictures,UK,Jon S. Baird,Comedy,R,James McAvoy,Jon S. Baird
Warner Bros.,USA,Brian Helgeland,Biography,PG-13,Chadwick Boseman,Brian Helgeland
Twentieth Century Fox Film Corporation,USA,John Moore,Action,R,Bruce Willis,Skip Woods
Columbia Pictures,USA,M. Night Shyamalan,Action,PG-13,Jaden Smith,Gary Whitta
Sycamore Pictures,USA,Nat Faxon,Comedy,PG-13,Steve Carell,Nat Faxon
H2F Entertainment,USA,Carl Rinsch,Action,PG-13,Keanu Reeves,Chris Morgan
Gravier Productions,USA,Woody Allen,Drama,PG-13,Cate Blanchett,Woody Allen
Follow Through Productions,USA,Lee Daniels,Biography,PG-13,Forest Whitaker,Danny Strong
Open Road Films (II),USA,Gary Fleder,Action,R,Jason Statham,Sylvester Stallone
The Weinstein Company,USA,John Wells,Drama,R,Meryl Streep,Tracy Letts
New Line Cinema,USA,Bryan Singer,Adventure,PG-13,Nicholas Hoult,Darren Lemke
Universal Pictures,USA,Robert Schwentke,Action,PG-13,Ryan Reynolds,Phil Hay
Relativity Media,USA,Jon Lucas,Comedy,R,Miles Teller,Jon Lucas
FilmDistrict,USA,Niels Arden Oplev,Action,R,Colin Farrell,J.H. Wyman
CBS Films,USA,Ethan Coen,Drama,R,Oscar Isaac,Joel Coen
AR Films,Russia,Robert Rodriguez,Action,R,Danny Trejo,Kyle Ward
Recorded Picture Company (RPC),Germany,Jim Jarmusch,Comedy,R,Tilda Swinton,Jim Jarmusch
Walt Disney Pictures,USA,John Lee Hancock,Biography,PG-13,Emma Thompson,Kelly Marcel
Aggregate Films,USA,Seth Gordon,Comedy,R,Jason Bateman,Craig Mazin
Pathé,UK,Danny Boyle,Crime,R,James McAvoy,Joe Ahearne
Universal Pictures,USA,Baltasar Kormákur,Action,R,Denzel Washington,Blake Masters
Open Road Films (II),USA,Joshua Michael Stern,Biography,PG-13,Ashton Kutcher,Matt Whiteley
Faliro House Productions,USA,Richard Linklater,Drama,R,Ethan Hawke,Richard Linklater
Exclusive Media Group,USA,Ric Roman Waugh,Action,PG-13,Dwayne Johnson,Justin Haythe
Millennium Films,USA,Rob Epstein,Biography,R,Amanda Seyfried,Andy Bellin
American Zoetrope,USA,Sofia Coppola,Biography,R,Katie Chang,Sofia Coppola
Two Ton Films,USA,Justin Zackham,Comedy,R,Robert De Niro,Justin Zackham
Incentive Filmed Entertainment,USA,Taylor Hackford,Action,R,Jason Statham,John J. McLaughlin
Fox 2000 Pictures,USA,Brian Percival,Drama,PG-13,Sophie Nélisse,Markus Zusak
Paramount Pictures,USA,Adam McKay,Comedy,PG-13,Will Ferrell,Will Ferrell
Columbia Pictures,USA,Raja Gosnell,Animation,PG,Neil Patrick Harris,J. David Stem
TriStar Pictures,USA,Brad Anderson,Crime,R,Halle Berry,Richard D'Ovidio
The Lab of Madness,USA,Jeremy Saulnier,Crime,R,Macon Blair,Jeremy Saulnier
New Line Cinema,USA,Don Scardino,Adventure,PG-13,Steve Carell,Jonathan Goldstein
Voltage Pictures,UK,Terry Gilliam,Comedy,R,Christoph Waltz,Pat Rushin
CBS Films,USA,Jon Turteltaub,Comedy,PG-13,Robert De Niro,Dan Fogelman
DJ Films,UK,Amma Asante,Biography,PG,Gugu Mbatha-Raw,Misan Sagay
Dimension Films,USA,Malcolm D. Lee,Comedy,PG-13,Simon Rex,David Zucker
The Weinstein Company,UK,Stephen Frears,Biography,PG-13,Judi Dench,Steve Coogan
Regency Enterprises,USA,Brad Furman,Crime,R,Ben Affleck,Brian Koppelman
Before The Door Pictures,USA,J.C. Chandor,Action,PG-13,Robert Redford,J.C. Chandor
Paramount Vantage,USA,Alexander Payne,Adventure,R,Bruce Dern,Bob Nelson
erbp,USA,Shane Carruth,Drama,NOT RATED,Amy Seimetz,Shane Carruth
Fox Searchlight Pictures,USA,Nicole Holofcener,Comedy,PG-13,Julia Louis-Dreyfus,Nicole Holofcener
Corsan,Belgium,Paul Haggis,Drama,R,Liam Neeson,Paul Haggis
Twentieth Century Fox Animation,USA,Chris Wedge,Animation,PG,Amanda Seyfried,James V. Hart
Touchstone Pictures,USA,Ken Scott,Comedy,PG-13,Vince Vaughn,Ken Scott
3 Arts Entertainment,USA,Maggie Carey,Comedy,R,Aubrey Plaza,Maggie Carey
Alliance Films,USA,Scott Stewart,Horror,PG-13,Keri Russell,Scott Stewart
Indian Paintbrush,USA,Jason Reitman,Drama,PG-13,Kate Winslet,Jason Reitman
Lionsgate,UK,Steven Knight,Action,R,Jason Statham,Steven Knight
Columbia Pictures,USA,Cody Cameron,Animation,PG,Bill Hader,Erica Rivinoja
Prettybird,USA,Paul Schrader,Drama,R,Lindsay Lohan,Bret Easton Ellis
Studio Ghibli,Japan,Hayao Miyazaki,Animation,PG-13,Hideaki Anno,Hayao Miyazaki
DreamWorks,USA,Bill Condon,Biography,R,Benedict Cumberbatch,Daniel Domscheit-Berg
Emmett/Furla/Oasis Films (EFO Films),USA,Allen Hughes,Crime,R,Mark Wahlberg,Brian Tucker
Worldview Entertainment,USA,James Gray,Drama,R,Marion Cotillard,James Gray
Forest Whitaker's Significant Productions,USA,Ryan Coogler,Biography,R,Michael B. Jordan,Ryan Coogler
Archer Street Productions,Switzerland,Jonathan Teplitzky,Biography,R,Colin Firth,Frank Cottrell Boyce
Relativity Media,USA,Robert Luketic,Drama,PG-13,Liam Hemsworth,Jason Hall
Callahan Filmworks,USA,Peter Segal,Comedy,PG-13,Robert De Niro,Tim Kelleher
Ecosse Films,UK,Oliver Hirschbiegel,Biography,PG-13,Naomi Watts,Stephen Jeffreys
DreamWorks Animation,USA,David Soren,Animation,PG,Ryan Reynolds,Darren Lemke
Open Road Films,USA,Michael Tiddes,Comedy,R,Marlon Wayans,Marlon Wayans
Worldview Entertainment,USA,Ti West,Horror,R,Joe Swanberg,Ti West
Prana Studios,USA,Klay Hall,Animation,PG,Carlos Alazraqui,John Lasseter
Dickhouse Productions,USA,Jeff Tremaine,Comedy,R,Johnny Knoxville,Johnny Knoxville
Worldview Entertainment,USA,David Gordon Green,Drama,R,Nicolas Cage,Gary Hawkins
Day Twenty- Eight Films,USA,Ron Krauss,Drama,PG-13,Vanessa Hudgens,Ron Krauss
Safran Company The,Spain,Jorge Dorado,Drama,R,Mark Strong,Guy Holmes
China Film Group,USA,Keanu Reeves,Action,R,Tiger Hu Chen,Michael G. Cooney
Scott Free Productions,UK,Zal Batmanglij,Adventure,PG-13,Brit Marling,Zal Batmanglij
Les Productions du Trésor,France,Guillaume Canet,Crime,R,Clive Owen,Guillaume Canet
Worldview Entertainment,UK,Eran Creevy,Action,R,James McAvoy,Eran Creevy
Unclaimed Freight Productions,USA,Randall Miller,Drama,R,Alan Rickman,Jody Savin
American Film Company The,USA,Peter Landesman,Drama,PG-13,Zac Efron,Peter Landesman
Alebrije Cine y Video,Mexico,Eugenio Derbez,Comedy,PG-13,Eugenio Derbez,Guillermo Ríos
Sikhya Entertainment,India,Ritesh Batra,Drama,PG,Irrfan Khan,Ritesh Batra
Videovision Entertainment,UK,Justin Chadwick,Biography,PG-13,Idris Elba,William Nicholson
Block 2 Pictures,Hong Kong,Kar-Wai Wong,Action,PG-13,Tony Chiu-Wai Leung,Kar-Wai Wong
Universal Pictures,USA,Malcolm D. Lee,Comedy,R,Monica Calhoun,Malcolm D. Lee
Art Pictures Studio,Russia,Fedor Bondarchuk,Action,R,Mariya Smolnikova,Sergey Snezhkin
Abbolita Productions,USA,Daniel Schechter,Comedy,R,Jennifer Aniston,Daniel Schechter
Memento Films Production,France,Asghar Farhadi,Drama,PG-13,Bérénice Bejo,Asghar Farhadi
Twentieth Century Fox Film Corporation,UK,Matthew Vaughn,Action,R,Colin Firth,Jane Goldman
Paramount Pictures,USA,Christopher Nolan,Adventure,PG-13,Matthew McConaughey,Jonathan Nolan
Marvel Studios,USA,James Gunn,Action,PG-13,Chris Pratt,James Gunn
Universal Pictures International (UPI),UK,Alex Garland,Drama,R,Alicia Vikander,Alex Garland
Twentieth Century Fox Film Corporation,USA,David Fincher,Crime,R,Ben Affleck,Gillian Flynn
Thunder Road Pictures,USA,Chad Stahelski,Action,R,Keanu Reeves,Derek Kolstad
Fox Searchlight Pictures,USA,Wes Anderson,Adventure,R,Ralph Fiennes,Stefan Zweig
Bold Films,USA,Damien Chazelle,Drama,R,Miles Teller,Damien Chazelle
Twentieth Century Fox Film Corporation,USA,Wes Ball,Action,PG-13,Dylan O'Brien,Noah Oppenheim
New Line Cinema,USA,John R. Leonetti,Horror,R,Ward Horton,Gary Dauberman
Northern Lights Films,USA,David Robert Mitchell,Horror,R,Maika Monroe,David Robert Mitchell
Summit Entertainment,USA,Neil Burger,Adventure,PG-13,Shailene Woodley,Evan Daugherty
Black Bear Pictures,UK,Morten Tyldum,Biography,PG-13,Benedict Cumberbatch,Graham Moore
Chernin Entertainment,USA,Matt Reeves,Action,PG-13,Gary Oldman,Mark Bomback
Warner Bros.,USA,Doug Liman,Action,PG-13,Tom Cruise,Christopher McQuarrie
Columbia Pictures,USA,Antoine Fuqua,Action,R,Denzel Washington,Richard Wenk
Paramount Pictures,USA,Michael Bay,Action,PG-13,Mark Wahlberg,Ehren Kruger
Columbia Pictures,USA,Phil Lord,Action,R,Channing Tatum,Michael Bacall
Columbia Pictures,USA,David Ayer,Action,R,Brad Pitt,David Ayer
Fox 2000 Pictures,USA,Josh Boone,Drama,PG-13,Shailene Woodley,Scott Neustadter
New Regency Pictures,USA,Alejandro González Iñárritu,Comedy,R,Michael Keaton,Alejandro González Iñárritu
Bold Films,USA,Dan Gilroy,Crime,R,Jake Gyllenhaal,Dan Gilroy
Twentieth Century Fox Film Corporation,USA,Bryan Singer,Action,PG-13,Patrick Stewart,Simon Kinberg
Screen Australia,Australia,Jennifer Kent,Drama,NOT RATED,Essie Davis,Jennifer Kent
Warner Bros.,USA,Clint Eastwood,Action,R,Bradley Cooper,Jason Hall
Marvel Entertainment,USA,Anthony Russo,Action,PG-13,Chris Evans,Christopher Markus
Warner Bros.,Australia,Phil Lord,Animation,PG,Chris Pratt,Phil Lord
Cross Creek Pictures,Canada,Jon Watts,Horror,R,Andy Powers,Christopher Ford
EuropaCorp,France,Luc Besson,Action,R,Scarlett Johansson,Luc Besson
Marvel Enterprises,USA,Marc Webb,Action,PG-13,Andrew Garfield,Alex Kurtzman
FortyFour Studios,USA,Don Hall,Animation,PG,Ryan Potter,Jordan Roberts
Roth Films,USA,Robert Stromberg,Action,PG,Angelina Jolie,Linda Woolverton
Paramount Pictures,USA,Darren Aronofsky,Action,PG-13,Russell Crowe,Darren Aronofsky
Working Title Films,UK,James Marsh,Biography,PG-13,Eddie Redmayne,Anthony McCarten
New Line Cinema,New Zealand,Peter Jackson,Adventure,PG-13,Ian McKellen,Fran Walsh
Paramount Pictures,USA,Brett Ratner,Action,PG-13,Dwayne Johnson,Ryan Condal
TriStar Pictures,Canada,Paul W.S. Anderson,Action,PG-13,Kit Harington,Janet Scott Batchler
Color Force,USA,Francis Lawrence,Action,PG-13,Jennifer Lawrence,Peter Craig
Columbia Pictures,USA,Evan Goldberg,Comedy,R,James Franco,Dan Sterling
Lionsgate,USA,Patrick Hughes,Action,PG-13,Sylvester Stallone,Sylvester Stallone
Corner Producciones,Argentina,Damián Szifron,Comedy,R,Darío Grandinetti,Damián Szifron
Asis Productions,South Africa,Phillip Noyce,Drama,PG-13,Brenton Thwaites,Michael Mitnick
Unison Films,New Zealand,Jemaine Clement,Comedy,R,Jemaine Clement,Jemaine Clement
Warner Bros.,USA,Noam Murro,Action,R,Sullivan Stapleton,Zack Snyder
Broad Green Pictures,USA,Ramin Bahrani,Drama,R,Andrew Garfield,Ramin Bahrani
Twentieth Century Fox Film Corporation,USA,Nick Cassavetes,Comedy,PG-13,Cameron Diaz,Melissa Stack
Warner Bros.,USA,Gareth Edwards,Action,PG-13,Aaron Taylor-Johnson,Max Borenstein
Lucamar Productions,USA,Rob Marshall,Adventure,PG,Anna Kendrick,James Lapine
Aldamisa Entertainment,USA,Jon Favreau,Comedy,R,Jon Favreau,Jon Favreau
Chernin Entertainment,UK,Ridley Scott,Action,PG-13,Christian Bale,Adam Cooper
Bluegrass Films,USA,Seth MacFarlane,Comedy,R,Seth MacFarlane,Seth MacFarlane
Aldamisa Entertainment,USA,Frank Miller,Crime,R,Mickey Rourke,Frank Miller
Universal Pictures,USA,Gary Shore,Action,PG-13,Luke Evans,Matt Sazama
3 Arts Entertainment,USA,Angelina Jolie,Biography,PG-13,Jack O'Connell,Joel Coen
Beijing Skywheel Entertainment Co.,USA,Sergei Bodrov,Action,PG-13,Ben Barnes,Charles Leavitt
Bazelevs Production,USA,Levan Gabriadze,Drama,R,Heather Sossaman,Nelson Greaves
EuropaCorp,France,Olivier Megaton,Action,PG-13,Liam Neeson,Luc Besson
Gulfstream Pictures,USA,Frank Coraci,Comedy,PG-13,Adam Sandler,Ivan Menchell
DiNovi Pictures,USA,Michael Hoffman,Drama,PG-13,James Marsden,J. Mills Goodloe
IFC Productions,USA,Richard Linklater,Drama,R,Ellar Coltrane,Richard Linklater
Marcy Media,USA,Will Gluck,Comedy,PG,Quvenzhané Wallis,Will Gluck
Columbia Pictures,USA,Jake Kasdan,Comedy,R,Jason Segel,Kate Angelo
Ghoulardi Film Company,USA,Paul Thomas Anderson,Comedy,R,Joaquin Phoenix,Paul Thomas Anderson
Fewlas Entertainment,USA,Leigh Janiak,Horror,R,Rose Leslie,Phil Graziadei
Paramount Pictures,USA,Kenneth Branagh,Action,PG-13,Chris Pine,Adam Cozad
Bob Industries,USA,Jean-Marc Vallée,Adventure,R,Reese Witherspoon,Nick Hornby
SModcast Pictures,USA,Kevin Smith,Comedy,R,Justin Long,Kevin Smith
DreamWorks,USA,Scott Waugh,Action,PG-13,Aaron Paul,George Gatins
Reel FX Creative Studios,USA,Jorge R. Gutiérrez,Animation,PG,Diego Luna,Jorge R. Gutiérrez
Good Universe,USA,Nicholas Stoller,Comedy,R,Seth Rogen,Andrew Jay Cohen
Metro-Goldwyn-Mayer (MGM),USA,José Padilha,Action,PG-13,Joel Kinnaman,Joshua Zetumer
Twentieth Century Fox Film Corporation,UK,Shawn Levy,Adventure,PG,Ben Stiller,David Guion
Big Screen Productions,USA,Michaël R. Roskam,Crime,R,Tom Hardy,Dennis Lehane
DiNovi Pictures,USA,R.J. Cutler,Drama,PG-13,Chloë Grace Moretz,Shauna Cross
DreamWorks Animation,USA,Dean DeBlois,Animation,PG,Jay Baruchel,Dean DeBlois
HanWay Films,USA,Adam Wingard,Mystery,R,Dan Stevens,Simon Barrett
Paramount Pictures,USA,Jonathan Liebesman,Action,PG-13,Megan Fox,Josh Appelbaum
Summit Entertainment,USA,Renny Harlin,Action,PG-13,Kellan Lutz,Sean Hood
Angry Films,USA,Mark Waters,Action,PG-13,Zoey Deutch,Richelle Mead
Alcon Entertainment,UK,Wally Pfister,Drama,PG-13,Johnny Depp,Jack Paglen
Annapurna Pictures,USA,Bennett Miller,Biography,R,Steve Carell,E. Max Frye
Chernin Entertainment,USA,Theodore Melfi,Comedy,PG-13,Bill Murray,Theodore Melfi
Open Road Films,Belgium,Erik Van Looy,Mystery,R,Karl Urban,Bart De Pauw
Paramount Pictures,USA,Rupert Wyatt,Crime,R,Mark Wahlberg,William Monahan
Treehouse Pictures,USA,Tom Gormican,Comedy,R,Zac Efron,Tom Gormican
The Weinstein Company,USA,Tim Burton,Biography,PG-13,Amy Adams,Scott Alexander
Universal Pictures,France,James DeMonaco,Action,R,Frank Grillo,James DeMonaco
StudioCanal,UK,Jaume Collet-Serra,Action,PG-13,Liam Neeson,John W. Richardson
Broken Road Productions,USA,Steven Quale,Action,PG-13,Richard Armitage,John Swetnam
Warner Bros.,USA,David Dobkin,Crime,R,Robert Downey Jr.,Nick Schenk
Universal Pictures,USA,Bobby Farrelly,Adventure,PG-13,Jim Carrey,Sean Anders
Legendary Entertainment,USA,John Erick Dowdle,Horror,R,Perdita Weeks,John Erick Dowdle
Genre Films,USA,Luke Greenfield,Comedy,R,Jake Johnson,Luke Greenfield
BenderSpink,USA,Sean Anders,Comedy,R,Jason Bateman,Sean Anders
Before The Door Pictures,USA,J.C. Chandor,Crime,R,Oscar Isaac,J.C. Chandor
21 Laps Entertainment,USA,Shawn Levy,Comedy,R,Jason Bateman,Jonathan Tropper
Screen Gems,USA,Scott Derrickson,Horror,R,Eric Bana,Scott Derrickson
